# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of no crossover interference.
#
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.206976744186047,1,0.208085972917747,0.161469160476127,0.040063659011487,0.314475076256461,0.088590562718639,0.127698127305842,0.059617441305070
0.2096018735363,1,0.205168120829152,0.161306978775055,0.040378599747028,0.314248895748218,0.089122261295793,0.129305116335946,0.060470027267098
0.212264150943396,1,0.202267738020145,0.161132156641730,0.040693791037483,0.314000417106205,0.089651478252099,0.130924244681699,0.061330174252269
0.214964370546318,1,0.199384882730378,0.160944658703504,0.041009240427367,0.313729559233805,0.090178239027831,0.132555532636803,0.062197887231838
0.217703349282297,1,0.196519614794057,0.160744449262121,0.041324956557314,0.313436238157950,0.090702573480797,0.134198998615063,0.063073169124424
0.220481927710843,1,0.193671995685478,0.160531492310498,0.041640949223784,0.313120366940533,0.091224516127937,0.135854659034116,0.063956020676895
0.223300970873786,1,0.190842088562635,0.160305751539819,0.041957229437391,0.312781855562909,0.091744106391405,0.137522528170514,0.064846440326929
0.226161369193154,1,0.188029958321588,0.160067190361550,0.042273809492932,0.312420610833195,0.092261388875677,0.139202618034389,0.065744424072271
0.229064039408867,1,0.185235671644673,0.159815771911813,0.042590703034734,0.312036536249295,0.092776413643638,0.140894938199617,0.066649965312716
0.232009925558313,1,0.182459297058406,0.159551459067337,0.042907925132752,0.311629531877290,0.093289236522792,0.142599495645588,0.067563054694172
0.235,1,0.179700904994750,0.159274214460675,0.043225492363144,0.311199494217787,0.093799919429728,0.144316294584978,0.068483679940752
0.238035264483627,1,0.176960567857604,0.158984000496551,0.043543422895307,0.310746316066193,0.094308530717401,0.146045336281470,0.069411825677323
0.241116751269035,1,0.174238360089603,0.158680779361368,0.043861736581473,0.310269886347444,0.094815145538129,0.147786618841049,0.070347473232918
0.244245524296675,1,0.171534358249565,0.158364513042537,0.044180455057934,0.309770089959828,0.095319846240959,0.149540137007153,0.071290600441023
0.247422680412371,1,0.168848641090595,0.158035163338477,0.044499601848918,0.309246807588208,0.095822722786481,0.151305881922408,0.072241181416870
0.250649350649351,1,0.166181289651725,0.157692691883777,0.044819202486037,0.308699915534176,0.096323873205328,0.153083840903071,0.073199186334902
0.253926701570681,1,0.163532387344583,0.157337060151251,0.045139284625024,0.308129285487352,0.096823404065095,0.154873997150774,0.074164581167850
0.257255936675462,1,0.160902020061417,0.156968229481810,0.045459878185924,0.307534784336917,0.097321430998469,0.156676329498740,0.075137327436085
0.260638297872340,1,0.158290276276192,0.156586161085272,0.045781015489386,0.306916273909959,0.097818079239257,0.158490812081352,0.076117381910413
0.264075067024129,1,0.155697247169713,0.156190816070319,0.046102731419153,0.306273610751687,0.098313484227119,0.160317414037144,0.077104696324158
0.267567567567568,1,0.153123026748702,0.155782155444910,0.046425063582641,0.305606645828608,0.098807792226345,0.162156099131796,0.078099217035355
