# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of strong positive crossover interference
#     (the gamma model with nu=11.3)
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.0177956371986223,2.37020853123593e-09,0.817723486112258,0.057670980526388,0.001633605449384,0.113935989149835,0.004673182801659,0.003377161264330,0.000985594680667
0.0184331797235023,3.32431249194798e-09,0.812177422289758,0.059321725365173,0.001733452359832,0.117153305566255,0.004957049883703,0.003601411401358,0.001055633118606
0.0190751445086705,4.61561758510501e-09,0.806651010703150,0.060960016284269,0.001835813750592,0.120343771435088,0.005247888634675,0.003833086503113,0.001128412684829
0.0197215777262181,6.34793541914542e-09,0.801144155951454,0.062585903094511,0.001940653201724,0.123507527733860,0.005545584858550,0.004072209581698,0.001203965563248
0.0203725261932480,8.65259491992073e-09,0.795656764235061,0.064199434635074,0.002047934598514,0.126644713235720,0.005850025231389,0.004318804044260,0.001282324004907
0.0210280373831776,1.16947490210369e-08,0.790188743334042,0.065800658771742,0.002157622118749,0.129755464511417,0.006161097269494,0.004572893663830,0.001363520315883
0.0216881594372802,1.56806792295539e-08,0.784740002591847,0.067389622411892,0.002269680231485,0.132839915965272,0.006478689321416,0.004834502594886,0.001447586868184
0.0223529411764706,2.08666303534356e-08,0.779310452900500,0.068966371512740,0.002384073691353,0.135898199857399,0.006802690550723,0.005103655371000,0.001534556101454
0.0230224321133412,2.75691095422778e-08,0.773900006681831,0.070530951090177,0.002500767533680,0.138930446327057,0.007132990920601,0.005380376905638,0.001624460526159
0.023696682464455,3.61545128502172e-08,0.768508577873562,0.072083405227733,0.002619727069661,0.141936783416223,0.007469481178509,0.005664692492841,0.001717332726790
0.0243757431629013,4.71361046129841e-08,0.763136081911981,0.073623777084890,0.002740917881735,0.144917337091814,0.007812052841389,0.005956627808170,0.001813205365088
0.0250596658711217,6.10750911115129e-08,0.757782435718124,0.075152108905925,0.002864305818902,0.147872231268816,0.008160598180775,0.006256208909740,0.001912111183344
0.0257485029940120,7.86716314316038e-08,0.752447557681356,0.076668442027643,0.002989856992242,0.150801587831376,0.008515010208417,0.006563462239476,0.002014083007794
0.0264423076923077,1.00770284722723e-07,0.747131367645327,0.078172816887101,0.003117537769568,0.153705526653365,0.008875182659921,0.006878414620662,0.002119153749901
0.0271411338962606,0.000000128385342850695,0.741833786894357,0.079665273031514,0.003247314773590,0.156584165624000,0.009241009986201,0.007201093268920,0.002227356414964
0.0278450363196126,1.62730202269834e-07,0.736554738136863,0.081145849120264,0.003379154872699,0.159437620656749,0.009612387329130,0.007531525774618,0.002338724095409
0.0285540704738761,2.05251051663077e-07,0.731294145496082,0.082614582941124,0.003513025183267,0.162266005727381,0.009989210521350,0.007869740129298,0.002453289987203
0.0292682926829268,2.57665165870335e-07,0.726051934492305,0.084071511409223,0.003648893059776,0.165069432876952,0.010371376060993,0.008215764704899,0.002571087381699
0.0299877600979192,3.22004793713491e-07,0.720828032031913,0.085516670577975,0.003786726093428,0.167848012238959,0.010758781103796,0.008569628265545,0.002692149674280
0.0307125307125307,4.00666745878908e-07,0.715622366394442,0.086950095645096,0.003926492107596,0.170601852056514,0.011151323448829,0.008931359966749,0.002816510366537
0.031442663378545,0.00000049646887152564,0.710434867220956,0.088371820959893,0.004068159154330,0.173331058702019,0.011548901526401,0.009300989358561,0.002944203070421
0.0321782178217822,6.12713659057326e-07,0.705265465498628,0.089781880025980,0.004211695508211,0.176035736687788,0.011951414380537,0.009678546378181,0.003075261506997
0.0329192546583851,7.53260303356525e-07,0.700114093554537,0.091180305514340,0.004357069667101,0.178715988697233,0.012358761665598,0.010064061368699,0.003209719518617
0.0336658354114713,9.2260539408251e-07,0.694980685039946,0.092567129262506,0.004504250343988,0.181371915588232,0.012770843624704,0.010457565063477,0.003347611063344
0.0344180225281602,0.00000112597388725953,0.689865174921060,0.093942382283985,0.004653206465956,0.184003616417110,0.013187561082742,0.010859088597519,0.003488970223350
0.0351758793969849,1.36942080497526e-06,0.684767499466458,0.095306094770245,0.004803907168432,0.186611188447532,0.013608815429744,0.011268663500267,0.003633831203660
0.0359394703656999,0.00000165994507079341,0.679687596241123,0.096658296102120,0.004956321795822,0.189194727178554,0.014034508617296,0.011686321712799,0.003782228343578
0.0367088607594937,2.00561638595793e-06,0.674625404090816,0.097999014846405,0.005110419892861,0.191754326342523,0.014464543135965,0.012112095568683,0.003934196109204
0.0374841168996188,2.41571671960688e-06,0.669580863138088,0.099328278768602,0.005266171206616,0.194290077935877,0.014898822014513,0.012546017815707,0.004089769107202
0.038265306122449,2.90089735800099e-06,0.664553914769172,0.100646114831425,0.005423545679761,0.196802072221063,0.015337248801261,0.012988121603276,0.004248982080758
0.0390524967989757,3.47335325725834e-06,0.659544501626937,0.101952549201601,0.005582513449331,0.199290397745190,0.015779727556624,0.013438440490739,0.004411869916363
0.0398457583547558,4.14701608387352e-06,0.654552567603065,0.103247607253042,0.005743044843578,0.201755141351476,0.016226162841716,0.013897008447496,0.004578467646444
0.0406451612903226,0.00000493776753479878,0.649578057829814,0.104531313570745,0.005905110379611,0.204196388192126,0.016676459708522,0.014363859856049,0.004748810453367
0.0414507772020725,5.86367484214922e-06,0.644620918671453,0.105803691951917,0.006068680759826,0.206614221735754,0.017130523687663,0.014839029509497,0.004922933670715
0.0422626788036411,6.94524997908794e-06,0.639681097720958,0.107064765412642,0.006233726871775,0.209008723785899,0.017588260782862,0.015322552621562,0.005100872791097
0.0430809399477807,8.20573498454479e-06,0.634758543790503,0.108314556186345,0.006400219783912,0.211379974483185,0.018049577457258,0.015814464820286,0.005282663465398
0.0439056356487549,0.00000967141498834516,0.629853206907512,0.109553085727991,0.006568130744899,0.213728052319041,0.018514380626663,0.016314802154471,0.005468341508789
0.0447368421052632,1.13719614280861e-05,0.624965038308282,0.110780374713657,0.006737431181027,0.216053034140256,0.018982577649029,0.016823601092139,0.005657942902553
0.0455746367239102,0.0000133408076843978,0.620093990436626,0.111996443044996,0.006908092696237,0.218354995163442,0.019454076318939,0.017340898527861,0.005851503800680
0.0464190981432361,1.56155595261165e-05,0.615240016936130,0.113201309845363,0.007080087069096,0.220634008972800,0.019928784856046,0.017866731777789,0.006049060529957
0.0472703062583223,1.82384428945198e-05,0.610403072651259,0.114394993463957,0.007253386253463,0.222890147534230,0.020406611900545,0.018401138587216,0.006250649596779
0.0481283422459893,2.12567917661715e-05,0.605583113621947,0.115577511472365,0.007427962376864,0.225123481194221,0.020887466504171,0.018944157128666,0.006456307689091
0.0489932885906040,2.47235789009573e-05,0.600780097084516,0.116748880664833,0.007603787740649,0.227334078686484,0.021371258124416,0.019495826005297,0.006666071681065
0.0498652291105121,2.8697992313156e-05,0.595993981470272,0.117909117056094,0.007780834819958,0.229522007133776,0.021857896618262,0.020056184252107,0.006879978636858
0.050744248985115,0.0000332460604744759,0.591224726406257,0.119058235879017,0.007959076264356,0.231687332049703,0.022347292237030,0.020625271338272,0.007098065814989
0.0516304347826087,3.84413297352188e-05,0.586472292716303,0.120196251580551,0.008138484897824,0.233830117337020,0.022839355619661,0.021203127165293,0.007320370670614
0.0525238744884038,4.43655967332732e-05,0.581736642425233,0.121323177819490,0.008319033721824,0.235950425290447,0.023333997792105,0.021789792075139,0.007546930863317
0.0534246575342466,5.1109699703168e-05,0.577017738760490,0.122439027459617,0.008500695915313,0.238048316589784,0.023831130160003,0.022385306844723,0.007777784257650
0.0543328748280605,0.000058774371872969,0.572315546158871,0.123543812565256,0.008683444838200,0.240123850298679,0.024330664508192,0.022989712691312,0.008012968929764
0.0552486187845304,6.74711607666634e-05,0.567630030271097,0.124637544392880,0.008867254033114,0.242177083855509,0.024832512996408,0.023603051269356,0.008252523169572
0.0561719833564494,0.0000773234170199366,0.562961157971854,0.125720233386145,0.009052097230851,0.244208073071958,0.025336588162010,0.024225364678583,0.008496485489138
0.0571030640668524,8.84673565625247e-05,0.558308897365923,0.126791889163017,0.009237948351932,0.246216872115437,0.025842802914427,0.024856695454914,0.008744894622158
0.058041958041958,0.000101053200187945,0.553673217802021,0.127852520509728,0.009424781514106,0.248203533506483,0.026351070541148,0.025497086580535,0.008997789533783
0.0589887640449438,0.000115246394284787,0.549054089882604,0.128902135366229,0.009612571036029,0.250168108098944,0.026861304705519,0.026146581476901,0.009255209421700
0.0599435825105783,0.000131228916964076,0.544451485479003,0.129940740814860,0.009801291444630,0.252110645067545,0.027373419451376,0.026805224007812,0.009517193722826
0.0609065155807366,0.000149200673518382,0.539865377747284,0.130968343065894,0.009990917482232,0.254031191889553,0.027887329206620,0.027473058478227,0.009783782118008
0.0618776671408251,0.000169380985477512,0.535295741146897,0.131984947442346,0.010181424115112,0.255929794325785,0.028402948789049,0.028150129634249,0.010055014537705
0.0628571428571429,0.000192010177130977,0.530742551458257,0.132990558360411,0.010372786541750,0.257806496393409,0.028920193410837,0.028836482658142,0.010330931165377
0.063845050215208,0.000217351264097411,0.526205785808303,0.133985179314515,0.010564980205186,0.259661340348809,0.029438978690511,0.029532163173793,0.010611572446798
0.0648414985590778,0.000245691747447591,0.521685422692760,0.134968812852670,0.010757980802636,0.261494366651841,0.029959220658691,0.030237217237486,0.010896979092014
0.0658465991316932,0.000277345517873226,0.517181442003746,0.135941460555841,0.010951764299374,0.263305613938938,0.030480835771400,0.030951691339198,0.011187192083263
0.0668604651162791,0.000312654873625292,0.512693825057841,0.136903123010672,0.011146306941640,0.265095118983945,0.031003740920606,0.031675632394960,0.011482252678804
0.0678832116788321,0.000351992656146373,0.508222554632095,0.137853799787588,0.011341585274356,0.266862916670575,0.031527853453222,0.032409087750956,0.011782202423213
0.0689149560117302,0.000395764507018088,0.503767614993746,0.138793489404749,0.011537576155003,0.268609039937784,0.032053091181624,0.033152105167539,0.012087083147937
0.0699558173784978,0.000444411249799638,0.499328991943546,0.139722189303582,0.011734256775240,0.270333519749357,0.032579372408175,0.033904732824917,0.012396936983587
0.0710059171597633,0.000498411400031466,0.494906672852623,0.140639895809635,0.011931604678821,0.272036385035378,0.033106615941410,0.034667019308421,0.012711806362299
0.0720653789004458,0.000558283806384688,0.490500646708397,0.141546604098374,0.012129597784569,0.273717662644903,0.033634741120872,0.035439013604835,0.013031734026523
0.073134328358209,0.000624590425799611,0.486110904162405,0.142442308155755,0.012328214410001,0.275377377289490,0.034163667841913,0.036220765093329,0.013356763035691
0.0742128935532234,0.00069793923484193,0.481737437581004,0.143327000736567,0.012527433297265,0.277015551483902,0.034693316583649,0.037012323536586,0.013686936773718
0.0753012048192771,0.000778987279397985,0.477380241098319,0.144200673316931,0.012727233639847,0.278632205476490,0.035223608436964,0.037813739065941,0.014022298954317
